zip,violent crime,property crime
15950,,
15951,21.6,25.3
15952,21.7,26.2
15953,7.3,12.7
15954,28.2,32.2
15955,21.6,26.2
15956,29.8,33.2
15957,11.7,15.6
15958,13.2,18.4
15959,,
15960,29.8,32.1
15961,20.5,23.0
15962,22.5,26.8
15963,27.9,29.7
15964,,
15965,,
15966,,
15967,,
15968,,
15969,,
15970,,
15971,,
15972,,
15973,,
15974,,
15975,,
15976,,
15977,,
15978,,
15979,,
15980,,
15981,,
15982,,
15983,,
15984,,
15985,,
15986,,
15987,,
15988,,
15989,,
15990,,
15991,,
15992,,
15993,,
15994,,
15995,,
15996,,
15997,,
15998,,
15999,,
16000,,
16001,35.8,45.1
16002,15.8,20.5
16003,,
16004,,
16005,,
16006,,
16007,,
16008,,
16009,,
16010,,
16011,,
16012,,
16013,,
16014,,
16015,,
16016,,
16017,,
16018,,
16019,,
16020,24.7,29.2
16021,,
16022,32.5,36.9
16023,31.0,36.5
16024,18.8,22.1
16025,16.0,20.1
16026,,
16027,13.3,17.5
16028,33.1,38.3
16029,20.0,24.5
16030,33.8,38.9
16031,,
16032,,
16033,13.6,18.7
16034,19.9,24.3
16035,20.0,25.7
16036,23.4,27.6
16037,13.8,18.2
16038,23.5,26.3
16039,,
16040,19.7,23.9
16041,28.7,32.6
16042,,
16043,,
16044,,
16045,45.7,54.8
16046,7.8,11.9
16047,,
16048,12.6,15.7
16049,21.8,26.2
16050,23.2,27.1
16051,19.9,23.9
16052,14.2,16.5
16053,11.8,16.2
16054,25.6,29.3
16055,9.4,13.9
16056,19.2,23.9
16057,26.8,32.6
16058,,
16059,9.8,14.3
16060,,
16061,16.2,20.3
16062,,
16063,24.7,31.0
16064,,
16065,,
16066,8.4,14.4
16067,,
16068,,
16069,,
16070,,
16071,,
16072,,
16073,,
16074,,
16075,,
16076,,
16077,,
16078,,
16079,,
16080,,
16081,,
16082,,
16083,,
16084,,
16085,,
16086,,
16087,,
16088,,
16089,,
16090,,
16091,,
16092,,
16093,,
16094,,
16095,,
16096,,
16097,,
16098,,
16099,,
16100,,
16101,43.5,50.5
16102,26.8,30.1
16103,,
16104,,
16105,17.0,21.4
16106,,
16107,,
16108,,
16109,,
16110,17.5,21.4
16111,23.7,27.2
16112,20.5,23.5
16113,10.7,14.8
16114,21.0,24.9
16115,17.8,24.0
16116,25.0,28.0
16117,27.6,34.0
16118,,
16119,,
16120,19.2,21.6
16121,63.2,63.2
16122,,
16123,14.0,18.8
16124,26.2,29.8
16125,25.9,31.3
16126,,
16127,22.6,28.2
16128,,
16129,,
16130,20.9,24.9
16131,17.8,22.4
16132,21.5,25.9
16133,19.4,23.0
16134,26.8,31.2
16135,,
16136,31.8,36.3
16137,24.8,29.5
16138,,
16139,,
16140,9.3,16.6
16141,21.4,23.2
16142,19.9,24.6
16143,20.4,23.2
16144,,
16145,26.5,27.5
16146,55.0,63.5
16147,,
16148,23.8,32.7
16149,,
16150,27.6,32.1
16151,46.9,51.0
16152,,
16153,17.7,21.4
16154,24.3,27.5
16155,54.7,60.3
16156,16.2,20.1
16157,26.6,29.0
16158,,
16159,19.6,25.2
16160,27.9,32.4
16161,40.2,45.1
16162,,
16163,,
16164,,
16165,,
16166,,
16167,,
16168,,
16169,,
16170,,
16171,,
16172,,
16173,,
16174,,
16175,,
16176,,
16177,,
16178,,
16179,,
16180,,
16181,,
16182,,
16183,,
16184,,
16185,,
16186,,
16187,,
16188,,
16189,,
16190,,
16191,,
16192,,
16193,,
16194,,
16195,,
16196,,
16197,,
16198,,
16199,,
16200,,
16201,28.5,34.5
16202,,
16203,,
16204,,
16205,,
16206,,
16207,,
16208,,
16209,,
16210,20.6,24.6
16211,14.2,18.5
16212,29.4,33.2
16213,34.0,39.5
16214,38.2,45.0
16215,,
16216,,
16217,30.8,36.1
16218,31.3,35.5
16219,,
16220,,
16221,,
16222,22.4,26.2
16223,35.0,39.9
16224,22.9,26.8
16225,,
16226,30.8,36.0
16227,,
16228,18.4,22.1
16229,21.3,26.0
16230,32.5,37.1
16231,,
16232,21.7,26.1
16233,20.4,25.6
16234,,
16235,16.5,20.7
16236,25.3,28.3
16237,,
16238,30.3,35.5
16239,44.0,50.4
16240,23.0,27.5
16241,,
16242,25.3,29.9
16243,,
16244,11.0,14.6
16245,28.8,33.4
16246,22.6,26.8
16247,,
16248,33.4,38.0
16249,20.4,22.5
16250,39.3,40.3
16251,,
16252,,
16253,10.9,14.4
16254,21.0,25.5
16255,23.3,28.0
16256,24.5,27.3
16257,,
16258,28.2,34.9
16259,18.5,22.9
16260,27.7,32.7
16261,,
16262,20.9,25.3
16263,12.9,15.6
16264,,
16265,,
16266,,
16267,,
16268,,
16269,,
16270,,
16271,,
16272,,
16273,,
16274,,
16275,,
16276,,
16277,,
16278,,
16279,,
16280,,
16281,,
16282,,
16283,,
16284,,
16285,,
16286,,
16287,,
16288,,
16289,,
16290,,
16291,,
16292,,
16293,,
16294,,
16295,,
16296,,
16297,,
16298,,
16299,,
16300,,
16301,34.0,40.0
16302,,
16303,,
16304,,
16305,,
16306,,
16307,,
16308,,
16309,,
16310,,
16311,18.7,23.2
16312,,
16313,34.7,39.4
16314,19.6,23.8
16315,,
16316,26.3,31.5
16317,14.6,18.9
16318,,
16319,9.9,14.7
16320,,
16321,22.0,27.6
16322,22.6,27.6
16323,31.8,38.7
16324,,
16325,,
16326,18.1,22.3
16327,17.6,21.6
16328,13.2,19.0
16329,20.4,25.8
16330,,
16331,17.2,22.8
16332,11.1,19.9
16333,27.3,31.2
16334,6.6,10.2
16335,34.4,41.8
16336,,
16337,,
16338,,
16339,,
16340,20.5,25.4
16341,24.9,29.5
16342,28.6,30.6
16343,39.1,44.4
16344,32.7,37.4
16345,13.0,17.2
16346,27.9,33.2
16347,30.4,33.9
16348,,
16349,,
16350,31.9,36.2
16351,29.4,32.7
16352,18.9,23.5
16353,29.0,34.1
16354,32.7,40.0
16355,,
16356,,
16357,,
16358,,
16359,,
16360,19.5,23.8
16361,21.0,24.6
16362,23.5,27.6
16363,,
16364,18.3,22.7
16365,30.6,35.5
16366,,
16367,,
16368,,
16369,,
16370,23.2,29.5
16371,33.4,34.7
16372,32.3,36.9
16373,21.3,25.7
16374,22.3,27.4
16375,,
16376,,
16377,,
16378,,
16379,,
16380,,
16381,,
16382,,
16383,,
16384,,
16385,,
16386,,
16387,,
16388,,
16389,,
16390,,
16391,,
16392,,
16393,,
16394,,
16395,,
16396,,
16397,,
16398,,
16399,,
16400,,
16401,36.0,41.3
16402,21.5,24.9
16403,25.6,28.5
16404,25.1,29.2
16405,27.2,31.4
16406,24.4,28.5
16407,31.1,40.5
16408,,
16409,,
16410,15.8,19.6
16411,37.2,41.7
16412,28.1,33.5
16413,,
16414,,
16415,10.5,15.3
16416,47.5,50.5
16417,25.1,30.0
16418,,
16419,,
16420,26.4,30.7
16421,22.1,27.2
16422,54.6,58.5
16423,29.8,34.8
16424,28.0,33.0
16425,,
16426,19.4,23.3
16427,32.2,36.5
16428,27.1,35.2
16429,,
16430,,
16431,,
16432,,
16433,22.1,26.2
16434,24.0,27.6
16435,30.5,34.6
16436,33.0,38.1
16437,,
16438,24.3,33.4
16439,,
16440,19.7,23.9
16441,17.6,22.3
16442,18.3,22.0
16443,23.5,27.7
16444,,
16445,,
16446,,
16447,,
16448,,
16449,,
16450,,
16451,,
16452,,
16453,,
16454,,
16455,,
16456,,
16457,,
16458,,
16459,,
16460,,
16461,,
16462,,
16463,,
16464,,
16465,,
16466,,
16467,,
16468,,
16469,,
16470,,
16471,,
16472,,
16473,,
16474,,
16475,,
16476,,
16477,,
16478,,
16479,,
16480,,
16481,,
16482,,
16483,,
16484,,
16485,,
16486,,
16487,,
16488,,
16489,,
16490,,
16491,,
16492,,
16493,,
16494,,
16495,,
16496,,
16497,,
16498,,
16499,,
16500,,
16501,56.5,63.9
16502,61.1,68.7
16503,65.2,70.9
16504,34.7,46.4
16505,27.4,33.9
16506,24.2,31.3
16507,59.7,66.5
16508,31.2,43.7
16509,23.2,30.3
16510,23.2,36.7
16511,34.0,39.7
16512,,
16513,,
16514,,
16515,,
16516,,
16517,,
16518,,
16519,,
16520,,
16521,,
16522,,
16523,,
16524,,
16525,,
16526,,
16527,,
16528,,
16529,,
16530,,
16531,,
16532,,
16533,,
16534,,
16535,,
16536,,
16537,,
16538,,
16539,,
16540,,
16541,,
16542,,
16543,,
16544,,
16545,,
16546,,
16547,,
16548,,
16549,,
16550,,
16551,,
16552,,
16553,,
16554,,
16555,,
16556,,
16557,,
16558,,
16559,,
16560,,
16561,,
16562,,
16563,,
16564,,
16565,,
16566,,
16567,,
16568,,
16569,,
16570,,
16571,,
16572,,
16573,,
16574,,
16575,,
16576,,
16577,,
16578,,
16579,,
16580,,
16581,,
16582,,
16583,,
16584,,
16585,,
16586,,
16587,,
16588,,
16589,,
16590,,
16591,,
16592,,
16593,,
16594,,
16595,,
16596,,
16597,,
16598,,
16599,,
16600,,
16601,35.7,40.4
16602,40.7,45.3
16603,,
16604,,
16605,,
16606,,
16607,,
16608,,
16609,,
16610,,
16611,18.6,22.6
16612,,
16613,11.3,13.3
16614,,
16615,,
16616,44.4,49.2
16617,23.4,30.2
16618,,
16619,33.1,36.8
16620,23.4,27.4
16621,26.2,30.6
16622,15.1,19.0
16623,27.3,32.0
16624,25.0,30.2
16625,35.0,40.8
16626,,
16627,26.7,31.1
16628,,
16629,,
16630,25.1,28.7
16631,10.3,13.2
16632,,
16633,37.9,41.4
16634,23.9,28.6
16635,24.4,30.5
16636,13.2,16.6
16637,31.2,38.9
16638,3.9,9.3
16639,25.7,30.0
16640,20.4,24.8
16641,27.7,32.3
16642,,
16643,,
16644,,
16645,16.2,19.6
16646,23.9,26.5
16647,16.0,21.3
16648,20.6,25.8
16649,,
16650,25.7,30.2
16651,35.9,41.2
16652,33.7,37.3
16653,,
16654,,
16655,18.9,23.2
16656,21.2,24.9
16657,24.2,29.5
16658,,
16659,23.6,28.7
16660,,
16661,27.3,31.1
16662,18.0,23.2
16663,,
16664,18.8,22.5
16665,38.9,44.4
16666,24.1,26.9
16667,22.9,27.2
16668,24.0,28.7
16669,19.5,24.5
16670,34.6,39.3
16671,24.7,29.0
16672,34.0,39.2
16673,20.3,26.2
16674,28.6,32.6
16675,,
16676,,
16677,17.4,22.5
16678,29.0,31.5
16679,32.0,36.2
16680,23.2,27.8
16681,,
16682,15.5,22.2
16683,18.3,23.4
16684,,
16685,25.6,30.5
16686,26.4,33.3
16687,,
16688,,
16689,15.6,19.1
16690,,
16691,28.8,33.1
16692,26.4,30.9
16693,26.6,31.1
16694,32.4,36.6
16695,14.6,18.7
16696,,
16697,,
16698,,
16699,,
16700,,
16701,46.1,48.5
16702,,
16703,,
16704,,
16705,,
16706,,
16707,,
16708,,
16709,,
16710,,
16711,,
16712,,
16713,,
16714,,
16715,,
16716,,
16717,,
16718,,
16719,,
16720,28.8,33.9
16721,,
16722,,
16723,,
16724,36.4,41.1
16725,36.6,40.0
16726,26.5,30.3
16727,14.5,18.8
16728,5.2,8.5
16729,26.0,30.4
16730,10.8,16.1
16731,24.3,28.6
16732,18.6,22.6
16733,34.1,38.3
16734,27.3,31.3
16735,33.2,39.6
16736,,
16737,,
16738,30.8,35.9
16739,,
16740,34.1,36.5
16741,,
16742,,
16743,29.1,32.2
16744,20.3,22.7
16745,21.2,24.8
16746,31.2,35.9
16747,,
16748,33.5,35.4
16749,23.4,28.1
16750,38.4,43.5
16751,,
16752,,
16753,,
16754,,
16755,,
16756,,
16757,,
16758,,
16759,,
16760,,
16761,,
16762,,
16763,,
16764,,
16765,,
16766,,
16767,,
16768,,
16769,,
16770,,
16771,,
16772,,
16773,,
16774,,
16775,,
16776,,
16777,,
16778,,
16779,,
16780,,
16781,,
16782,,
16783,,
16784,,
16785,,
16786,,
16787,,
16788,,
16789,,
16790,,
16791,,
16792,,
16793,,
16794,,
16795,,
16796,,
16797,,
16798,,
16799,,
16800,,
16801,30.3,37.5
16802,25.2,30.4
16803,25.6,33.8
16804,,
16805,,
16806,,
16807,,
16808,,
16809,,
16810,,
16811,,
16812,,
16813,,
16814,,
16815,,
16816,,
16817,,
16818,,
16819,,
16820,21.9,25.9
16821,41.8,43.8
16822,23.7,28.2
16823,22.2,26.6
16824,,
16825,37.6,41.6
16826,21.7,26.4
16827,11.8,16.7
16828,15.5,20.0
16829,18.9,23.6
16830,37.7,40.5
16831,,
16832,22.7,27.6
16833,33.7,33.4
16834,13.6,18.1
16835,29.1,33.4
16836,25.0,30.0
16837,12.8,15.2
16838,19.8,23.9
16839,37.3,39.9
16840,16.4,20.6
16841,21.1,25.8
16842,,
16843,43.4,44.0
16844,14.9,19.1
16845,30.4,35.5
16846,,
16847,30.0,33.9
16848,36.5,41.4
16849,6.2,10.6
16850,,
16851,5.0,5.2
16852,13.3,17.7
16853,38.3,45.9
16854,20.8,25.8
16855,44.0,46.0
16856,,
16857,,
16858,28.8,32.3
16859,17.3,21.9
16860,37.3,43.2
16861,21.6,24.8
16862,,
16863,39.4,43.5
16864,,
16865,8.7,12.2
16866,33.4,36.9
16867,,
16868,10.8,15.1
16869,,
16870,6.1,12.2
16871,25.6,30.9
16872,31.4,35.9
16873,,
16874,22.2,26.2
16875,21.1,25.7
16876,30.3,34.3
16877,10.2,14.1
16878,19.5,23.1
16879,43.4,48.2
16880,,
16881,27.5,31.8
16882,24.4,29.2
16883,,
16884,,
16885,,
16886,,
16887,,
16888,,
16889,,
16890,,
16891,,
16892,,
16893,,
16894,,
16895,,
16896,,
16897,,
16898,,
16899,,
16900,,
16901,23.9,28.5
16902,,
16903,,
16904,,
16905,,
16906,,
16907,,
16908,,
16909,,
16910,,
16911,23.7,27.3
16912,31.5,34.5
16913,,
16914,17.5,22.0
16915,29.4,32.3
16916,,
16917,22.3,27.0
16918,,
16919,,
16920,37.7,43.0
16921,33.5,38.8
16922,35.8,39.1
16923,23.3,28.0
16924,,
16925,23.3,27.3
16926,13.2,17.8
16927,24.4,28.1
16928,22.7,27.7
16929,27.8,28.2
16930,16.6,21.5
16931,,
16932,14.1,18.8
16933,30.8,35.0
16934,,
16935,21.9,26.4
16936,23.4,27.9
16937,39.5,43.6
16938,23.4,28.8
16939,25.2,29.6
16940,33.1,36.0
16941,17.0,20.2
16942,26.8,29.6
16943,25.7,28.5
16944,,
16945,,
16946,32.0,33.8
16947,28.9,33.7
16948,33.5,38.7
16949,,
16950,32.9,37.8
16951,,
16952,,
16953,,
16954,,
16955,,
16956,,
16957,,
16958,,
16959,,
16960,,
16961,,
16962,,
16963,,
16964,,
16965,,
16966,,
16967,,
16968,,
16969,,
16970,,
16971,,
16972,,
16973,,
16974,,
16975,,
16976,,
16977,,
16978,,
16979,,
16980,,
16981,,
16982,,
16983,,
16984,,
16985,,
16986,,
16987,,
16988,,
16989,,
16990,,
16991,,
16992,,
16993,,
16994,,
16995,,
16996,,
16997,,
16998,,
16999,,
17000,,
17001,,
17002,22.2,25.8
17003,16.8,22.0
17004,22.3,27.1
17005,29.0,33.9
17006,26.7,31.7
17007,8.1,13.2
17008,,
17009,33.5,38.8
17010,45.1,52.6
17011,21.4,28.8
17012,,
17013,29.5,37.9
17014,,
17015,11.4,16.3
17016,21.0,26.6
17017,19.4,21.9
17018,14.9,19.7
17019,14.5,20.1
17020,22.0,27.7
17021,35.1,40.1
17022,22.3,28.2
17023,28.3,33.4
17024,17.7,21.9
17025,24.3,29.4
17026,18.0,20.3
17027,5.0,5.3
17028,20.9,24.6
17029,32.7,39.0
17030,19.3,23.5
17031,,
17032,16.5,21.0
17033,27.1,34.9
17034,47.3,54.7
17035,29.8,34.6
17036,19.3,26.4
17037,26.7,30.9
17038,19.6,24.7
17039,3.5,6.3
17040,16.1,20.2
17041,5.0,2.9
17042,30.3,36.5
17043,34.2,41.1
17044,38.4,45.3
17045,24.1,28.8
17046,44.3,50.1
17047,26.9,31.4
17048,29.8,34.4
17049,24.1,28.1
17050,12.4,17.6
17051,22.1,26.5
17052,21.3,25.4
17053,18.2,23.3
17054,,
17055,18.8,24.7
17056,7.7,12.4
17057,32.3,38.0
17058,39.5,42.7
17059,24.2,28.6
17060,24.6,28.8
17061,24.3,29.3
17062,16.8,21.0
17063,30.5,34.2
17064,4.8,7.8
17065,25.0,30.9
17066,39.2,43.0
17067,18.2,22.4
17068,19.7,24.0
17069,31.8,37.6
17070,22.8,28.1
17071,26.4,30.6
17072,61.1,66.2
17073,24.0,26.9
17074,24.6,29.6
17075,18.5,23.6
17076,13.1,22.4
17077,9.8,17.7
17078,24.0,28.5
17079,,
17080,24.2,27.8
17081,35.1,40.9
17082,20.8,25.5
17083,11.0,19.8
17084,25.0,29.4
17085,,
17086,21.4,26.2
17087,14.5,17.2
17088,14.7,19.9
17089,,
17090,16.8,20.5
17091,,
17092,,
17093,37.4,43.2
17094,28.1,32.2
17095,,
17096,,
17097,27.8,29.4
17098,32.4,37.0
17099,42.1,46.1
17100,,
17101,66.3,67.4
17102,66.6,67.8
17103,68.0,69.1
17104,67.6,68.8
17105,,
17106,,
17107,,
17108,,
17109,40.2,46.6
17110,34.8,44.7
17111,28.9,39.5
17112,15.0,20.2
17113,52.1,55.4
17114,,
17115,,
17116,,
17117,,
17118,,
17119,,
17120,,
17121,,
17122,,
17123,,
17124,,
17125,,
17126,,
17127,,
17128,,
17129,,
17130,,
17131,,
17132,,
17133,,
17134,,
17135,,
17136,,
17137,,
17138,,
17139,,
17140,,
17141,,
17142,,
17143,,
17144,,
17145,,
17146,,
17147,,
17148,,
17149,,
17150,,
17151,,
17152,,
17153,,
17154,,
17155,,
17156,,
17157,,
17158,,
17159,,
17160,,
17161,,
17162,,
17163,,
17164,,
17165,,
17166,,
17167,,
17168,,
17169,,
17170,,
17171,,
17172,,
17173,,
17174,,
17175,,
17176,,
17177,,
17178,,
17179,,
17180,,
17181,,
17182,,
17183,,
17184,,
17185,,
17186,,
17187,,
17188,,
17189,,
17190,,
17191,,
17192,,
17193,,
17194,,
17195,,
17196,,
17197,,
17198,,
17199,,
17200,,
17201,42.5,52.4
17202,16.6,21.9
17203,,
17204,,
17205,,
17206,,
17207,,
17208,,
17209,,
17210,5.0,5.9
17211,32.5,37.1
17212,14.8,18.7
17213,25.4,30.3
17214,26.8,35.5
17215,24.1,29.3
17216,,
17217,28.6,33.5
17218,,
17219,24.9,28.6
17220,33.8,38.5
17221,30.8,35.8
17222,19.0,24.1
17223,35.7,40.3
17224,15.4,19.7
17225,18.3,23.8
17226,,
17227,,
17228,18.4,22.9
17229,26.6,31.1
17230,,
17231,,
17232,,
17233,29.0,33.6
17234,,
17235,18.7,24.2
17236,20.0,24.5
17237,25.8,30.6
17238,19.8,23.9
17239,24.0,28.1
17240,15.5,19.6
17241,22.8,27.2
17242,,
17243,36.3,40.7
17244,16.5,20.3
17245,,
17246,7.6,13.5
17247,32.9,40.9
17248,,
17249,21.0,24.7
17250,7.7,32.5
17251,12.7,18.3
17252,29.9,34.1
17253,36.4,40.5
17254,,
17255,23.0,27.4
17256,18.8,23.2
17257,32.3,37.6
17258,,
17259,,
17260,25.1,29.5
17261,,
17262,26.1,30.2
17263,25.6,29.2
17264,19.2,24.0
17265,30.0,33.7
17266,20.8,25.8
17267,20.6,25.1
17268,27.7,35.8
17269,,
17270,13.7,23.6
17271,32.3,35.6
17272,22.0,28.3
17273,,
17274,,
17275,,
17276,,
17277,,
17278,,
17279,,
17280,,
17281,,
17282,,
17283,,
17284,,
17285,,
17286,,
17287,,
17288,,
17289,,
17290,,
17291,,
17292,,
17293,,
17294,,
17295,,
17296,,
17297,,
17298,,
17299,,
17300,,
17301,13.3,16.6
17302,18.3,23.2
17303,,
17304,14.2,19.0
17305,,
17306,42.9,46.1
17307,22.7,27.7
17308,,
17309,12.9,17.1
17310,,
17311,26.3,30.6
17312,,
17313,24.3,30.1
17314,30.3,34.9
17315,17.7,22.7
17316,11.1,14.3
17317,27.3,32.1
17318,35.1,41.1
17319,18.4,24.5
17320,12.9,17.6
17321,20.5,24.4
17322,14.0,18.2
17323,,
17324,19.2,23.3
17325,26.6,30.8
17326,,
17327,19.0,23.4
17328,,
17329,9.2,13.6
17330,,
17331,23.3,29.5
17332,,
17333,,
17334,,
17335,,
17336,,
17337,,
17338,,
17339,15.5,20.7
17340,16.3,20.9
17341,,
17342,,
17343,12.1,21.1
17344,31.9,36.0
17345,29.9,34.9
17346,,
17347,15.0,19.2
17348,,
17349,11.4,15.6
17350,28.2,32.4
17351,,
17352,19.7,23.8
17353,11.7,16.3
17354,,
17355,35.6,41.4
17356,19.4,24.5
17357,,
17358,,
17359,,
17360,12.6,16.7
17361,17.1,21.9
17362,12.6,16.8
17363,14.0,17.9
17364,21.0,26.9
17365,18.1,21.7
17366,30.4,34.7
17367,,
17368,22.2,26.4
17369,,
17370,19.4,25.2
17371,13.0,16.7
17372,17.6,21.5
17373,,
17374,,
17375,,
17376,,
17377,,
17378,,
17379,,
17380,,
17381,,
17382,,
17383,,
17384,,
17385,,
17386,,
17387,,
17388,,
17389,,
17390,,
17391,,
17392,,
17393,,
17394,,
17395,,
17396,,
17397,,
17398,,
17399,,
17400,,
17401,65.6,68.8
17402,26.2,37.5
17403,44.0,47.3
17404,33.2,38.4
17405,,
17406,20.5,31.2
17407,12.2,16.0
17408,18.9,27.4
17409,,
17410,,
17411,,
17412,,
17413,,
17414,,
17415,,
17416,,
17417,,
17418,,
17419,,
17420,,
17421,,
17422,,
17423,,
17424,,
17425,,
17426,,
17427,,
17428,,
17429,,
17430,,
17431,,
17432,,
17433,,
17434,,
17435,,
17436,,
17437,,
17438,,
17439,,
17440,,
17441,,
17442,,
17443,,
17444,,
17445,,
17446,,
17447,,
17448,,
17449,,
17450,,
17451,,
17452,,
17453,,
17454,,
17455,,
17456,,
17457,,
17458,,
17459,,
17460,,
17461,,
17462,,
17463,,
17464,,
17465,,
17466,,
17467,,
17468,,
17469,,
17470,,
17471,,
17472,,
17473,,
17474,,
17475,,
17476,,
17477,,
17478,,
17479,,
17480,,
17481,,
17482,,
17483,,
17484,,
17485,,
17486,,
17487,,
17488,,
17489,,
17490,,
17491,,
17492,,
17493,,
17494,,
17495,,
17496,,
17497,,
17498,,
17499,,
17500,,
17501,19.6,24.3
17502,23.0,27.1
17503,,
17504,,
17505,20.6,25.6
17506,,
17507,,
17508,6.9,10.3
17509,22.4,26.6
17510,,
17511,,
17512,31.4,37.9
17513,,
17514,,
17515,,
17516,11.2,15.7
17517,18.2,22.6
17518,17.6,21.4
17519,19.2,24.8
17520,9.5,14.1
17521,,
17522,23.5,29.5
17523,,
17524,,
17525,,
17526,,
17527,22.4,27.2
17528,,
17529,22.4,26.7
17530,,
17531,,
17532,19.5,23.4
17533,,
17534,,
17535,29.0,34.7
17536,16.1,19.7
17537,,
17538,12.5,18.3
17539,,
17540,22.3,27.5
17541,,
17542,,
17543,15.0,19.8
17544,,
17545,19.5,24.5
17546,,
17547,24.4,29.5
17548,,
17549,,
17550,35.3,41.6
17551,23.2,30.2
17552,22.5,26.7
17553,,
17554,34.4,39.1
17555,17.0,21.0
17556,,
17557,25.5,30.0
17558,,
17559,,
17560,17.6,21.5
17561,,
17562,24.0,28.4
17563,26.6,31.3
17564,,
17565,12.6,16.5
17566,17.6,22.0
17567,,
17568,,
17569,9.7,12.8
17570,36.5,42.5
17571,,
17572,25.9,36.9
17573,,
17574,,
17575,,
17576,5.9,7.1
17577,,
17578,17.4,21.8
17579,12.5,17.0
17580,,
17581,15.3,19.4
17582,5.4,11.5
17583,,
17584,17.9,23.3
17585,,
17586,,
17587,,
17588,,
17589,,
17590,,
17591,,
17592,,
17593,,
17594,,
17595,,
17596,,
17597,,
17598,,
17599,,
17600,,
17601,16.6,23.7
17602,48.3,54.4
17603,42.5,48.6
17604,,
17605,,
17606,43.6,54.9
17607,,
17608,,
17609,,
17610,,
17611,,
17612,,
17613,,
17614,,
17615,,
17616,,
17617,,
17618,,
17619,,
17620,,
17621,,
17622,,
17623,,
17624,,
17625,,
17626,,
17627,,
17628,,
17629,,
17630,,
17631,,
17632,,
17633,,
17634,,
17635,,
17636,,
17637,,
17638,,
17639,,
17640,,
17641,,
17642,,
17643,,
17644,,
17645,,
17646,,
17647,,
17648,,
17649,,
17650,,
17651,,
17652,,
17653,,
17654,,
17655,,
17656,,
17657,,
17658,,
17659,,
17660,,
17661,,
17662,,
17663,,
17664,,
17665,,
17666,,
17667,,
17668,,
17669,,
17670,,
17671,,
17672,,
17673,,
17674,,
17675,,
17676,,
17677,,
17678,,
17679,,
17680,,
17681,,
17682,,
17683,,
17684,,
17685,,
17686,,
17687,,
17688,,
17689,,
17690,,
17691,,
17692,,
17693,,
17694,,
17695,,
17696,,
17697,,
17698,,
17699,,
17700,,
17701,41.3,49.4
17702,24.7,31.3
17703,,
17704,,
17705,,
17706,,
17707,,
17708,,
17709,,
17710,,
17711,,
17712,,
17713,,
17714,,
17715,,
17716,,
17717,,
17718,,
17719,,
17720,,
17721,26.7,29.7
17722,,
17723,20.5,26.1
17724,31.5,36.4
17725,,
17726,,
17727,33.2,39.1
17728,14.1,18.1
17729,21.1,27.2
17730,13.1,22.3
17731,13.7,19.4
17732,,
17733,,
17734,,
17735,,
17736,,
17737,23.4,28.2
17738,,
17739,11.0,20.4
17740,28.5,34.5
17741,,
17742,10.2,18.2
17743,,
17744,22.8,27.1
17745,33.8,39.7
17746,,
17747,24.4,28.5
17748,25.6,28.3
17749,20.2,25.6
17750,6.8,10.4
17751,19.0,22.5
17752,28.2,33.5
17753,,
17754,17.9,25.8
17755,,
17756,23.6,28.2
17757,,
17758,22.4,27.7
17759,,
17760,22.1,26.9
17761,,
17762,15.7,20.3
17763,17.9,22.1
17764,49.4,53.7
17765,29.2,34.2
17766,,
17767,21.0,24.9
17768,29.6,34.7
17769,,
17770,,
17771,21.6,25.8
17772,17.5,21.5
17773,,
17774,22.7,26.9
17775,,
17776,18.4,24.0
17777,30.0,35.3
17778,26.6,32.3
17779,17.0,24.1
17780,,
17781,,
17782,,
17783,,
17784,,
17785,,
17786,,
17787,,
17788,,
17789,,
17790,,
17791,,
17792,,
17793,,
17794,,
17795,,
17796,,
17797,,
17798,,
17799,,
17800,,
17801,37.0,41.2
17802,,
17803,,
17804,,
17805,,
17806,,
17807,,
17808,,
17809,,
17810,31.2,36.4
17811,,
17812,24.2,28.0
17813,23.9,28.5
17814,23.8,28.3
17815,29.7,34.3
17816,,
17817,,
17818,,
17819,,
17820,22.7,27.8
17821,29.7,32.4
17822,,
17823,18.9,23.2
17824,16.0,19.1
17825,,
17826,,
17827,26.0,30.7
17828,,
17829,17.3,18.8
17830,18.8,22.9
17831,,
17832,25.8,29.1
17833,,
17834,39.5,42.9
17835,32.0,37.4
17836,14.2,18.6
17837,24.1,28.2
17838,,
17839,,
17840,30.2,30.9
17841,23.7,27.9
17842,22.0,26.4
17843,,
17844,21.6,25.3
17845,24.3,29.0
17846,18.7,21.8
17847,28.4,32.7
17848,,
17849,,
17850,40.6,44.8
17851,40.4,46.2
17852,,
17853,22.5,26.3
17854,,
17855,15.8,18.8
17856,23.5,28.4
17857,22.6,28.1
17858,,
17859,19.3,23.4
17860,18.2,21.6
17861,5.0,3.3
17862,44.6,50.3
17863,,
17864,26.1,29.8
17865,31.1,35.1
17866,44.3,50.4
17867,22.8,27.3
17868,18.7,23.3
17869,,
17870,31.3,33.4
17871,,
17872,45.3,49.9
17873,,
17874,,
17875,,
17876,34.0,39.5
17877,,
17878,20.7,24.5
17879,,
17880,25.5,30.4
17881,29.9,34.1
17882,,
17883,,
17884,56.7,63.0
17885,4.5,10.7
17886,39.1,45.5
17887,34.4,39.0
17888,29.1,33.2
17889,12.4,16.5
17890,,
17891,,
17892,,
