Zip,City,State,2015_population
28698,Zionville,NC,1670
28699,Scotts,NC,247
28701,Alexander,NC,3410
28702,Almond,NC,350
28704,Arden,NC,19810
28705,Bakersville,NC,4850
28707,Balsam,NC,455
28708,Balsam Grove,NC,470
28709,Barnardsville,NC,1820
28710,Bat Cave,NC,254
28711,Black Mountain,NC,10810
28712,Brevard,NC,14180
28713,Bryson City,NC,7340
28714,Burnsville,NC,12350
28715,Candler,NC,22470
28716,Canton,NC,14660
28717,Cashiers,NC,2120
28718,Cedar Mountain,NC,540
28719,Cherokee,NC,7440
28720,Chimney Rock,NC,127
28721,Clyde,NC,8700
28722,Columbus,NC,5300
28723,Cullowhee,NC,4830
28724,Dana,NC,2199
28725,Dillsboro,NC,1039
28726,East Flat Rock,NC,3060
28727,Edneyville,NC,1031
28728,Enka,NC,1484
28729,Etowah,NC,3230
28730,Fairview,NC,8570
28731,Flat Rock,NC,7520
28732,Fletcher,NC,16190
28733,Fontana Dam,NC,64
28734,Franklin,NC,21390
28735,Gerton,NC,220
28736,Glenville,NC,510
28737,Glenwood,NC,63
28738,Hazelwood,NC,595
28739,Hendersonville,NC,16230
28740,Green Mountain,NC,1710
28741,Highlands,NC,2930
28742,Horse Shoe,NC,2870
28743,Hot Springs,NC,1520
28744,Franklin,NC,2031
28745,Lake Junaluska,NC,1220
28746,Lake Lure,NC,1930
28747,Lake Toxaway,NC,1630
28748,Leicester,NC,10470
28749,Little Switzerland,NC,352
28750,Lynn,NC,354
28751,Maggie Valley,NC,2840
28752,Marion,NC,24620
28753,Marshall,NC,8930
28754,Mars Hill,NC,6270
28755,Micaville,NC,661
28756,Mill Spring,NC,3400
28757,Montreat,NC,532
28758,Mountain Home,NC,1617
28759,Mills River,NC,6220
28760,Naples,NC,570
28761,Nebo,NC,6420
28762,Old Fort,NC,5840
28763,Otto,NC,2140
28765,Penland,NC,128
28766,Penrose,NC,1370
28768,Pisgah Forest,NC,5680
28770,Ridgecrest,NC,351
28771,Robbinsville,NC,6560
28772,Rosman,NC,1620
28773,Saluda,NC,2580
28774,Sapphire,NC,790
28775,Scaly Mountain,NC,490
28776,Skyland,NC,1104
28777,Spruce Pine,NC,7320
28778,Swannanoa,NC,8560
28779,Sylva,NC,12050
28781,Topton,NC,620
28782,Tryon,NC,4760
28783,Tuckasegee,NC,1100
28784,Tuxedo,NC,209
28785,Waynesville,NC,5940
28786,Waynesville,NC,16460
28787,Weaverville,NC,18770
28788,Webster,NC,776
28789,Whittier,NC,4650
28790,Zirconia,NC,2620
28791,Hendersonville,NC,12060
28792,Hendersonville,NC,26910
28793,Hendersonville,NC,2318
28801,Asheville,NC,10350
28802,Asheville,NC,1439
28803,Asheville,NC,26110
28804,Asheville,NC,17860
28805,Asheville,NC,15220
28806,Asheville,NC,36560
28810,Asheville,NC,0
28813,Asheville,NC,653
28814,Asheville,NC,748
28815,Asheville,NC,1007
28816,Asheville,NC,1505
28901,Andrews,NC,4140
28902,Brasstown,NC,1170
28903,Culberson,NC,118
28904,Hayesville,NC,6660
28905,Marble,NC,2340
28906,Murphy,NC,14640
28909,Warne,NC,800
29001,Alcolu,SC,1810
29002,Ballentine,SC,218
29003,Bamberg,SC,4900
29006,Batesburg,SC,8070
29009,Bethune,SC,1880
29010,Bishopville,SC,8910
29014,Blackstock,SC,1480
29015,Blair,SC,1290
29016,Blythewood,SC,20400
29018,Bowman,SC,2860
29020,Camden,SC,19120
29021,Camden,SC,314
29030,Cameron,SC,1550
29031,Carlisle,SC,1030
29032,Cassatt,SC,3560
29033,Cayce,SC,9600
29036,Chapin,SC,21920
29037,Chappells,SC,680
29038,Cope,SC,2190
29039,Cordova,SC,3310
29040,Dalzell,SC,7970
29041,Davis Station,SC,169
29042,Denmark,SC,3400
29044,Eastover,SC,4390
29045,Elgin,SC,22280
29046,Elliott,SC,312
29047,Elloree,SC,2740
29048,Eutawville,SC,3590
29051,Gable,SC,750
29052,Gadsden,SC,1640
29053,Gaston,SC,16230
29054,Gilbert,SC,9180
29055,Great Falls,SC,3310
29056,Greeleyville,SC,1850
29058,Heath Springs,SC,3940
29059,Holly Hill,SC,4880
29061,Hopkins,SC,12250
29062,Horatio,SC,206
29063,Irmo,SC,34790
29065,Jenkinsville,SC,640
29067,Kershaw,SC,7110
29069,Lamar,SC,4030
29070,Leesville,SC,13770
29071,Lexington,SC,1112
29072,Lexington,SC,55220
29073,Lexington,SC,39690
29074,Liberty Hill,SC,259
29075,Little Mountain,SC,2790
29078,Lugoff,SC,14800
29079,Lydia,SC,477
29080,Lynchburg,SC,2550
29081,Ehrhardt,SC,990
29082,Lodge,SC,460
29101,Mc Bee,SC,2700
29102,Manning,SC,14630
29104,Mayesville,SC,1340
29105,Monetta,SC,1500
29107,Neeses,SC,2430
29108,Newberry,SC,17880
29111,New Zion,SC,1290
29112,North,SC,3710
29113,Norway,SC,1210
29114,Olanta,SC,1700
29115,Orangeburg,SC,21330
29116,Orangeburg,SC,2147
29117,Orangeburg,SC,221
29118,Orangeburg,SC,13030
29122,Peak,SC,72
29123,Pelion,SC,6620
29125,Pinewood,SC,2290
29126,Pomaria,SC,2180
29127,Prosperity,SC,7830
29128,Rembert,SC,3840
29129,Ridge Spring,SC,3800
29130,Ridgeway,SC,5350
29132,Rion,SC,59
29133,Rowesville,SC,820
29135,Saint Matthews,SC,7330
29137,Salley,SC,2080
29138,Saluda,SC,11000
29142,Santee,SC,4080
29143,Sardinia,SC,0
29145,Silverstreet,SC,710
29146,Springfield,SC,1340
29147,State Park,SC,78
29148,Summerton,SC,4650
29150,Sumter,SC,33520
29151,Sumter,SC,2316
29152,Shaw A F B,SC,2690
29153,Sumter,SC,13970
29154,Sumter,SC,26580
29160,Swansea,SC,6640
29161,Timmonsville,SC,9320
29162,Turbeville,SC,2150
29163,Vance,SC,1620
29164,Wagener,SC,3710
29166,Ward,SC,760
29168,Wedgefield,SC,2810
29169,West Columbia,SC,18130
29170,West Columbia,SC,19300
29171,West Columbia,SC,1117
29172,West Columbia,SC,8130
29175,Westville,SC,280
29177,White Rock,SC,330
29178,Whitmire,SC,2500
29180,Winnsboro,SC,11040
29201,Columbia,SC,8570
29202,Columbia,SC,1631
29203,Columbia,SC,31600
29204,Columbia,SC,14450
29205,Columbia,SC,17850
29206,Columbia,SC,18800
29207,Columbia,SC,467
29208,Columbia,SC,132
29209,Columbia,SC,29410
29210,Columbia,SC,29310
29211,Columbia,SC,416
29212,Columbia,SC,26880
29214,Columbia,SC,0
29215,Columbia,SC,0
29216,Columbia,SC,0
29217,Columbia,SC,0
29218,Columbia,SC,0
29219,Columbia,SC,14
29220,Columbia,SC,30
29221,Columbia,SC,961
29222,Columbia,SC,0
29223,Columbia,SC,46660
29224,Columbia,SC,974
29225,Columbia,SC,97
29226,Columbia,SC,26
29227,Columbia,SC,0
29228,Columbia,SC,157
29229,Columbia,SC,47950
29230,Columbia,SC,677
29240,Columbia,SC,359
29250,Columbia,SC,417
29260,Columbia,SC,442
29290,Columbia,SC,611
29292,Columbia,SC,0
29301,Spartanburg,SC,28330
29302,Spartanburg,SC,14470
29303,Spartanburg,SC,17710
29304,Spartanburg,SC,2180
29305,Spartanburg,SC,518
29306,Spartanburg,SC,12460
29307,Spartanburg,SC,15260
29316,Boiling Springs,SC,23900
29318,Boiling Springs,SC,55
29319,Spartanburg,SC,0
29320,Arcadia,SC,644
29321,Buffalo,SC,2010
29322,Campobello,SC,7480
29323,Chesnee,SC,12800
29324,Clifton,SC,250
29325,Clinton,SC,11180
29329,Converse,SC,406
29330,Cowpens,SC,6960
29331,Cross Anchor,SC,248
29332,Cross Hill,SC,2040
29333,Drayton,SC,583
29334,Duncan,SC,11540
29335,Enoree,SC,3790
29336,Fairforest,SC,699
29338,Fingerville,SC,192
29340,Gaffney,SC,16610
29341,Gaffney,SC,16580
29342,Gaffney,SC,1747
29346,Glendale,SC,347
29348,Gramling,SC,293
29349,Inman,SC,27880
29351,Joanna,SC,1250
29353,Jonesville,SC,3270
29355,Kinards,SC,590
29356,Landrum,SC,7290
29360,Laurens,SC,17630
29364,Lockhart,SC,569
29365,Lyman,SC,10630
29368,Mayo,SC,917
29369,Moore,SC,13490
29370,Mountville,SC,930
29372,Pacolet,SC,3650
29373,Pacolet Mills,SC,539
29374,Pauline,SC,3070
29375,Reidville,SC,446
29376,Roebuck,SC,6770
29377,Startex,SC,707
29378,Una,SC,1394
29379,Union,SC,14260
29384,Waterloo,SC,3000
29385,Wellford,SC,6760
29386,White Stone,SC,133
29388,Woodruff,SC,12680
29390,Duncan,SC,0
29391,Duncan,SC,0
29395,Jonesville,SC,0
29401,Charleston,SC,6190
29402,Charleston,SC,626
29403,Charleston,SC,14250
29404,Charleston Afb,SC,1860
29405,North Charleston,SC,20920
29406,Charleston,SC,24870
29407,Charleston,SC,30460
29409,Charleston,SC,227
29410,Hanahan,SC,17520
29412,Charleston,SC,33900
29413,Charleston,SC,962
29414,Charleston,SC,36250
29415,North Charleston,SC,802
29416,Charleston,SC,501
29417,Charleston,SC,941
29418,North Charleston,SC,21080
29419,North Charleston,SC,1139
29420,North Charleston,SC,21030
29422,Charleston,SC,758
29423,Charleston,SC,818
29424,Charleston,SC,64
29425,Charleston,SC,0
29426,Adams Run,SC,1500
29429,Awendaw,SC,3330
29430,Bethera,SC,0
29431,Bonneau,SC,5130
29432,Branchville,SC,2220
29433,Canadys,SC,49
29434,Cordesville,SC,450
29435,Cottageville,SC,3250
29436,Cross,SC,3500
29437,Dorchester,SC,1960
29438,Edisto Island,SC,2250
29439,Folly Beach,SC,1979
29440,Georgetown,SC,22160
29442,Georgetown,SC,2591
29445,Goose Creek,SC,53330
29446,Green Pond,SC,930
29447,Grover,SC,63
29448,Harleyville,SC,2100
29449,Hollywood,SC,7070
29450,Huger,SC,2740
29451,Isle Of Palms,SC,4110
29452,Jacksonboro,SC,451
29453,Jamestown,SC,990
29455,Johns Island,SC,20250
29456,Ladson,SC,28600
29457,Johns Island,SC,1005
29458,Mc Clellanville,SC,2150
29461,Moncks Corner,SC,31580
29464,Mount Pleasant,SC,44410
29465,Mount Pleasant,SC,1175
29466,Mount Pleasant,SC,34650
29468,Pineville,SC,1430
29469,Pinopolis,SC,740
29470,Ravenel,SC,3700
29471,Reevesville,SC,1300
29472,Ridgeville,SC,7140
29474,Round O,SC,1930
29475,Ruffin,SC,2140
29476,Russellville,SC,157
29477,Saint George,SC,5260
29479,Saint Stephen,SC,5460
29481,Smoaks,SC,1430
29482,Sullivans Island,SC,1830
29483,Summerville,SC,47040
29484,Summerville,SC,2060
29485,Summerville,SC,50950
29486,Summerville,SC,25250
29487,Wadmalaw Island,SC,2340
29488,Walterboro,SC,18220
29492,Charleston,SC,13980
29493,Williams,SC,165
29501,Florence,SC,38560
29502,Florence,SC,1833
29503,Florence,SC,876
29504,Florence,SC,1095
29505,Florence,SC,21090
29506,Florence,SC,15390
29510,Andrews,SC,9140
29511,Aynor,SC,4710
29512,Bennettsville,SC,13010
29516,Blenheim,SC,660
29518,Cades,SC,1050
29519,Centenary,SC,373
29520,Cheraw,SC,11300
29525,Clio,SC,1720
29526,Conway,SC,33640
29527,Conway,SC,19700
29528,Conway,SC,1759
29530,Coward,SC,2300
29532,Darlington,SC,15660
29536,Dillon,SC,13630
29540,Darlington,SC,5050
29541,Effingham,SC,7770
29543,Fork,SC,410
29544,Galivants Ferry,SC,4620
29545,Green Sea,SC,1420
29546,Gresham,SC,2280
29547,Hamer,SC,2220
29550,Hartsville,SC,25260
29551,Hartsville,SC,2034
29554,Hemingway,SC,7420
29555,Johnsonville,SC,5160
29556,Kingstree,SC,9910
29560,Lake City,SC,11160
29563,Lake View,SC,2090
29564,Lane,SC,710
29565,Latta,SC,5510
29566,Little River,SC,15800
29567,Little Rock,SC,710
29568,Longs,SC,11580
29569,Loris,SC,13950
29570,Mc Coll,SC,3010
29571,Marion,SC,12530
29572,Myrtle Beach,SC,8450
29573,Minturn,SC,92
29574,Mullins,SC,9050
29575,Myrtle Beach,SC,14840
29576,Murrells Inlet,SC,24970
29577,Myrtle Beach,SC,26560
29578,Myrtle Beach,SC,2789
29579,Myrtle Beach,SC,36460
29580,Nesmith,SC,1000
29581,Nichols,SC,3470
29582,North Myrtle Beach,SC,14020
29583,Pamplico,SC,4180
29584,Patrick,SC,1890
29585,Pawleys Island,SC,13950
29587,Myrtle Beach,SC,1450
29588,Myrtle Beach,SC,38540
29589,Rains,SC,459
29590,Salters,SC,1860
29591,Scranton,SC,3850
29592,Sellers,SC,930
29593,Society Hill,SC,1550
29594,Tatum,SC,226
29596,Wallace,SC,1860
29597,North Myrtle Beach,SC,1107
29598,North Myrtle Beach,SC,528
29601,Greenville,SC,7900
29602,Greenville,SC,1004
29603,Greenville,SC,139
29604,Greenville,SC,659
29605,Greenville,SC,32250
29606,Greenville,SC,1115
29607,Greenville,SC,34640
29608,Greenville,SC,805
29609,Greenville,SC,25790
29610,Greenville,SC,762
29611,Greenville,SC,26360
29612,Greenville,SC,68
29613,Greenville,SC,64
29614,Greenville,SC,368
29615,Greenville,SC,34130
29616,Greenville,SC,752
29617,Greenville,SC,22810
29620,Abbeville,SC,10840
29621,Anderson,SC,35680
29622,Anderson,SC,2111
29623,Anderson,SC,397
29624,Anderson,SC,11990
29625,Anderson,SC,23360
29626,Anderson,SC,10910
29627,Belton,SC,15110
29628,Calhoun Falls,SC,2000
29630,Central,SC,9690
29631,Clemson,SC,7680
29632,Clemson,SC,103
29633,Clemson,SC,763
29634,Clemson,SC,34
29635,Cleveland,SC,1090
29636,Conestee,SC,441
29638,Donalds,SC,2360
29639,Due West,SC,1120
29640,Easley,SC,26310
29641,Easley,SC,1757
29642,Easley,SC,29500
29643,Fair Play,SC,2280
29644,Fountain Inn,SC,17470
29645,Gray Court,SC,8900
29646,Greenwood,SC,23560
29647,Greenwood,SC,0
29648,Greenwood,SC,1182
29649,Greenwood,SC,23170
29650,Greer,SC,33020
29651,Greer,SC,41320
29652,Greer,SC,1385
29653,Hodges,SC,4010
29654,Honea Path,SC,8270
29655,Iva,SC,5770
29656,La France,SC,392
29657,Liberty,SC,12720
29658,Long Creek,SC,270
29659,Lowndesville,SC,245
29661,Marietta,SC,4720
29662,Mauldin,SC,14010
29664,Mountain Rest,SC,1270
29665,Newry,SC,158
29666,Ninety Six,SC,5600
29667,Norris,SC,370
29669,Pelzer,SC,10630
29670,Pendleton,SC,7250
29671,Pickens,SC,15360
29672,Seneca,SC,10270
29673,Piedmont,SC,24590
29675,Richland,SC,116
29676,Salem,SC,4710
29677,Sandy Springs,SC,641
29678,Seneca,SC,17270
29679,Seneca,SC,1185
29680,Simpsonville,SC,28670
29681,Simpsonville,SC,53490
29682,Six Mile,SC,3370
29683,Slater,SC,389
29684,Starr,SC,3930
29685,Sunset,SC,1340
29686,Tamassee,SC,810
29687,Taylors,SC,38240
29688,Tigerville,SC,298
29689,Townville,SC,3560
29690,Travelers Rest,SC,18390
29691,Walhalla,SC,8840
29692,Ware Shoals,SC,3840
29693,Westminster,SC,11730
29695,Hodges,SC,0
29696,West Union,SC,4060
29697,Williamston,SC,11380
29698,Greenville,SC,0
29702,Blacksburg,SC,8050
29703,Bowling Green,SC,389
29704,Catawba,SC,3100
29706,Chester,SC,16420
29707,Fort Mill,SC,25710
29708,Fort Mill,SC,30240
29709,Chesterfield,SC,5100
29710,Clover,SC,30670
29712,Edgemoor,SC,2120
29714,Fort Lawn,SC,2470
29715,Fort Mill,SC,30280
29716,Fort Mill,SC,889
29717,Hickory Grove,SC,1190
29718,Jefferson,SC,2930
29720,Lancaster,SC,37910
29721,Lancaster,SC,3087
29722,Lancaster,SC,0
29724,Lando,SC,55
29726,Mc Connells,SC,1570
29727,Mount Croghan,SC,1170
29728,Pageland,SC,7690
29729,Richburg,SC,2060
29730,Rock Hill,SC,47140
29731,Rock Hill,SC,1492
29732,Rock Hill,SC,53640
29733,Rock Hill,SC,119
29734,Rock Hill,SC,0
29741,Ruby,SC,1550
29742,Sharon,SC,2100
29743,Smyrna,SC,1020
29744,Van Wyck,SC,370
29745,York,SC,27210
29801,Aiken,SC,20800
29802,Aiken,SC,2023
29803,Aiken,SC,34660
29804,Aiken,SC,671
29805,Aiken,SC,4890
29808,Aiken,SC,0
29809,New Ellenton,SC,2000
29810,Allendale,SC,3450
29812,Barnwell,SC,9660
29813,Hilda,SC,75
29816,Bath,SC,1309
29817,Blackville,SC,3450
29819,Bradley,SC,1280
29821,Clarks Hill,SC,1250
29822,Clearwater,SC,1588
29824,Edgefield,SC,5100
29826,Elko,SC,253
29827,Fairfax,SC,2180
29828,Gloverville,SC,740
29829,Graniteville,SC,9660
29831,Jackson,SC,3250
29832,Johnston,SC,4800
29834,Langley,SC,1409
29835,Mc Cormick,SC,5110
29836,Martin,SC,330
29838,Modoc,SC,440
29839,Montmorenci,SC,484
29840,Mount Carmel,SC,190
29841,North Augusta,SC,27760
29842,Beech Island,SC,6380
29843,Olar,SC,930
29844,Parksville,SC,145
29845,Plum Branch,SC,870
29846,Sycamore,SC,115
29847,Trenton,SC,4250
29848,Troy,SC,670
29849,Ulmer,SC,190
29850,Vaucluse,SC,169
29851,Warrenville,SC,6560
29853,Williston,SC,5050
29856,Windsor,SC,2260
29860,North Augusta,SC,13820
29861,North Augusta,SC,1547
29899,Mc Cormick,SC,0
29901,Beaufort,SC,1623
29902,Beaufort,SC,12470
29903,Beaufort,SC,1428
29904,Beaufort,SC,530
29905,Beaufort,SC,280
29906,Beaufort,SC,18760
29907,Ladys Island,SC,11580
29909,Okatie,SC,17820
29910,Bluffton,SC,39700
29911,Brunson,SC,1320
29912,Coosawhatchie,SC,18
29913,Crocketville,SC,0
29914,Dale,SC,31
29915,Daufuskie Island,SC,340
29916,Early Branch,SC,1180
29918,Estill,SC,3620
29920,Saint Helena Island,SC,8090
29921,Furman,SC,244
29922,Garnett,SC,840
29923,Gifford,SC,313
29924,Hampton,SC,3450
29925,Hilton Head Island,SC,1988
29926,Hilton Head Island,SC,22200
29927,Hardeeville,SC,7240
29928,Hilton Head Island,SC,13390
29929,Islandton,SC,920
29931,Lobeco,SC,467
29932,Luray,SC,230
29933,Miley,SC,0
29934,Pineland,SC,760
29935,Port Royal,SC,3480
29936,Ridgeland,SC,10500
29938,Hilton Head Island,SC,1784
29939,Scotia,SC,122
29940,Seabrook,SC,2940
29941,Sheldon,SC,610
29943,Tillman,SC,460
29944,Varnville,SC,3960
29945,Yemassee,SC,3530
30002,Avondale Estates,GA,5600
30003,Norcross,GA,551
30004,Alpharetta,GA,60140
30005,Alpharetta,GA,35800
30006,Marietta,GA,1112
30007,Marietta,GA,259
30008,Marietta,GA,27380
30009,Alpharetta,GA,15650
30010,Norcross,GA,784
30011,Auburn,GA,15350
30012,Conyers,GA,25460
30013,Conyers,GA,24810
30014,Covington,GA,31030
30015,Covington,GA,1785
30016,Covington,GA,49460
30017,Grayson,GA,22050
30018,Jersey,GA,286
30019,Dacula,GA,44500
30021,Clarkston,GA,24670
30022,Alpharetta,GA,63230
30023,Alpharetta,GA,643
30024,Suwanee,GA,77050
30025,Social Circle,GA,8670
30026,North Metro,GA,15
30028,Cumming,GA,23060
30029,North Metro,GA,0
30030,Decatur,GA,25880
30031,Decatur,GA,1305
30032,Decatur,GA,36730
30033,Decatur,GA,24940
30034,Decatur,GA,39460
30035,Decatur,GA,18950
30036,Decatur,GA,839
30037,Decatur,GA,1054
30038,Lithonia,GA,34160
30039,Snellville,GA,43780
30040,Cumming,GA,66840
30041,Cumming,GA,64080
30042,Lawrenceville,GA,737
30043,Lawrenceville,GA,79830
30044,Lawrenceville,GA,86010
30045,Lawrenceville,GA,36500
30046,Lawrenceville,GA,35970
30047,Lilburn,GA,62000
30048,Lilburn,GA,1316
30049,Lawrenceville,GA,725
30052,Loganville,GA,62420
30054,Oxford,GA,10600
30055,Mansfield,GA,2990
30056,Newborn,GA,2410
30058,Lithonia,GA,49210
30060,Marietta,GA,33780
30061,Marietta,GA,1272
30062,Marietta,GA,63860
30063,Marietta,GA,41
30064,Marietta,GA,46110
30065,Marietta,GA,611
30066,Marietta,GA,54970
30067,Marietta,GA,42290
30068,Marietta,GA,33070
30069,Marietta,GA,41
30070,Porterdale,GA,1069
30071,Norcross,GA,25540
30072,Pine Lake,GA,1132
30073,Decatur,GA,206
30074,Redan,GA,503
30075,Roswell,GA,53280
30076,Roswell,GA,43230
30077,Roswell,GA,937
30078,Snellville,GA,33660
30079,Scottdale,GA,2450
30080,Smyrna,GA,46450
30081,Smyrna,GA,1158
30082,Smyrna,GA,24800
30083,Stone Mountain,GA,47920
30084,Tucker,GA,37580
30085,Tucker,GA,828
30086,Stone Mountain,GA,1204
30087,Stone Mountain,GA,34770
30088,Stone Mountain,GA,23470
30090,Marietta,GA,0
30091,Norcross,GA,903
30092,Norcross,GA,33600
30093,Norcross,GA,52290
30094,Conyers,GA,28560
30095,Duluth,GA,747
30096,Duluth,GA,63270
30097,Duluth,GA,45070
30098,Duluth,GA,28
30099,Duluth,GA,0
30101,Acworth,GA,56740
30102,Acworth,GA,37700
30103,Adairsville,GA,12920
30104,Aragon,GA,4020
30105,Armuchee,GA,2120
30106,Austell,GA,19220
30107,Ball Ground,GA,13470
30108,Bowdon,GA,6560
30109,Bowdon Junction,GA,151
30110,Bremen,GA,11440
30111,Clarkdale,GA,314
30112,Carrollton,GA,1616
30113,Buchanan,GA,4870
30114,Canton,GA,48190
30115,Canton,GA,40820
30116,Carrollton,GA,21150
30117,Carrollton,GA,28450
30118,Carrollton,GA,101
30119,Carrollton,GA,0
30120,Cartersville,GA,37010
30121,Cartersville,GA,19720
30122,Lithia Springs,GA,20950
30123,Cassville,GA,906
30124,Cave Spring,GA,2520
30125,Cedartown,GA,20710
30126,Mableton,GA,37840
30127,Powder Springs,GA,61910
30129,Coosa,GA,434
30132,Dallas,GA,34040
30133,Douglasville,GA,1123
30134,Douglasville,GA,40510
30135,Douglasville,GA,59860
30137,Emerson,GA,1480
30138,Esom Hill,GA,75
30139,Fairmount,GA,3570
30140,Felton,GA,118
30141,Hiram,GA,20570
30142,Holly Springs,GA,574
30143,Jasper,GA,19990
30144,Kennesaw,GA,45860
30145,Kingston,GA,7310
30146,Lebanon,GA,259
30147,Lindale,GA,3890
30148,Marble Hill,GA,630
30149,Mount Berry,GA,347
30150,Mount Zion,GA,197
30151,Nelson,GA,402
30152,Kennesaw,GA,41170
30153,Rockmart,GA,16040
30154,Douglasville,GA,744
30156,Kennesaw,GA,872
30157,Dallas,GA,42710
30160,Kennesaw,GA,372
30161,Rome,GA,27620
30162,Rome,GA,1153
30163,Rome,GA,0
30164,Rome,GA,965
30165,Rome,GA,35830
30168,Austell,GA,24920
30169,Canton,GA,843
30170,Roopville,GA,2610
30171,Rydal,GA,3080
30172,Shannon,GA,1257
30173,Silver Creek,GA,5730
30175,Talking Rock,GA,5280
30176,Tallapoosa,GA,5570
30177,Tate,GA,560
30178,Taylorsville,GA,3480
30179,Temple,GA,15640
30180,Villa Rica,GA,32730
30182,Waco,GA,2330
30183,Waleska,GA,4850
30184,White,GA,6120
30185,Whitesburg,GA,3490
30187,Winston,GA,8170
30188,Woodstock,GA,57700
30189,Woodstock,GA,36210
30204,Barnesville,GA,10020
30205,Brooks,GA,3000
30206,Concord,GA,2690
30212,Experiment,GA,717
30213,Fairburn,GA,31140
30214,Fayetteville,GA,28400
30215,Fayetteville,GA,33770
30216,Flovilla,GA,1690
30217,Franklin,GA,7100
30218,Gay,GA,1740
30219,Glenn,GA,0
30220,Grantville,GA,4780
30222,Greenville,GA,3580
30223,Griffin,GA,30360
30224,Griffin,GA,21510
30228,Hampton,GA,39240
30229,Haralson,GA,193
30230,Hogansville,GA,7520
30233,Jackson,GA,19170
30234,Jenkinsburg,GA,1870
30236,Jonesboro,GA,42560
30237,Jonesboro,GA,1145
30238,Jonesboro,GA,35930
30240,Lagrange,GA,26400
30241,Lagrange,GA,22200
30248,Locust Grove,GA,23980
30250,Lovejoy,GA,362
30251,Luthersville,GA,2060
30252,Mcdonough,GA,40730
30253,Mcdonough,GA,50950
30256,Meansville,GA,2360
30257,Milner,GA,3670
30258,Molena,GA,2150
30259,Moreland,GA,3020
30260,Morrow,GA,23020
30261,Lagrange,GA,31
30263,Newnan,GA,51520
30264,Newnan,GA,1068
30265,Newnan,GA,32270
30266,Orchard Hill,GA,459
30268,Palmetto,GA,9580
30269,Peachtree City,GA,36900
30270,Peachtree City,GA,0
30271,Newnan,GA,961
30272,Red Oak,GA,642
30273,Rex,GA,15790
30274,Riverdale,GA,30720
30275,Sargent,GA,253
30276,Senoia,GA,15240
30277,Sharpsburg,GA,20700
30281,Stockbridge,GA,61140
30284,Sunny Side,GA,497
30285,The Rock,GA,630
30286,Thomaston,GA,18620
30287,Morrow,GA,239
30288,Conley,GA,7600
30289,Turin,GA,242
30290,Tyrone,GA,8510
30291,Union City,GA,20120
30292,Williamson,GA,5360
30293,Woodbury,GA,2290
30294,Ellenwood,GA,37600
30295,Zebulon,GA,3890
30296,Riverdale,GA,25000
30297,Forest Park,GA,25890
30298,Forest Park,GA,875
30301,Atlanta,GA,1009
30302,Atlanta,GA,774
30303,Atlanta,GA,1820
30304,Atlanta,GA,0
30305,Atlanta,GA,22030
30306,Atlanta,GA,20280
30307,Atlanta,GA,17030
30308,Atlanta,GA,13790
30309,Atlanta,GA,20290
30310,Atlanta,GA,21010
30311,Atlanta,GA,26390
30312,Atlanta,GA,16910
30313,Atlanta,GA,3030
30314,Atlanta,GA,12060
30315,Atlanta,GA,25680
30316,Atlanta,GA,26390
30317,Atlanta,GA,11260
30318,Atlanta,GA,39110
30319,Atlanta,GA,37450
30320,Atlanta,GA,312
30321,Atlanta,GA,1247
30322,Atlanta,GA,252
30324,Atlanta,GA,23970
30325,Atlanta,GA,475
30326,Atlanta,GA,5040
30327,Atlanta,GA,21760
30328,Atlanta,GA,31810
30329,Atlanta,GA,29520
30330,Atlanta,GA,121
30331,Atlanta,GA,48060
30332,Atlanta,GA,793
30333,Atlanta,GA,198
30334,Atlanta,GA,257
30336,Atlanta,GA,1240
30337,Atlanta,GA,9570
30338,Atlanta,GA,34190
30339,Atlanta,GA,23860
30340,Atlanta,GA,30050
30341,Atlanta,GA,29470
30342,Atlanta,GA,30190
30343,Atlanta,GA,260
30344,Atlanta,GA,27930
30345,Atlanta,GA,23740
30346,Atlanta,GA,4780
30347,Atlanta,GA,242
30348,Atlanta,GA,41
30349,Atlanta,GA,66300
30350,Atlanta,GA,30940
30353,Atlanta,GA,0
30354,Atlanta,GA,13760
30355,Atlanta,GA,836
30356,Atlanta,GA,418
30357,Atlanta,GA,646
30358,Atlanta,GA,702
30359,Atlanta,GA,549
30360,Atlanta,GA,15360
30361,Atlanta,GA,58
30362,Atlanta,GA,981
30363,Atlanta,GA,2310
30364,Atlanta,GA,880
30366,Atlanta,GA,375
30368,Atlanta,GA,0
30369,Atlanta,GA,0
30370,Atlanta,GA,0
30371,Atlanta,GA,0
30374,Atlanta,GA,0
30375,Atlanta,GA,0
30376,Atlanta,GA,0
30377,Atlanta,GA,286
30378,Atlanta,GA,0
30379,Atlanta,GA,0
30380,Atlanta,GA,0
30384,Atlanta,GA,0
30385,Atlanta,GA,0
